combination,quantity,population,recordings_per_model,models,mean_sensitivity,min_sensitivity,max_sensitivity,M_secondary_diagnostic
R+P+H+M,25,all_eligible,276,5,0.6021739130434782,0.4963768115942029,0.7028985507246377,True
R+P+H+M,25,development,223,5,0.600896860986547,0.5022421524663677,0.7040358744394619,True
R+P+H+M,25,locked_test,53,5,0.6075471698113207,0.4716981132075472,0.6981132075471698,True
R+P+H+M,50,all_eligible,276,5,0.6521739130434783,0.6159420289855072,0.7210144927536232,True
R+P+H+M,50,development,223,5,0.6556053811659193,0.6188340807174888,0.7174887892376681,True
R+P+H+M,50,locked_test,53,5,0.6377358490566037,0.6037735849056604,0.7358490566037735,True
R+P+H+M,all,all_eligible,276,5,0.605072463768116,0.6014492753623188,0.6123188405797102,True
R+P+H+M,all,development,223,5,0.6071748878923766,0.600896860986547,0.6143497757847534,True
R+P+H+M,all,locked_test,53,5,0.5962264150943396,0.5660377358490566,0.6415094339622641,True
R+P+M,100,all_eligible,276,5,0.7079710144927536,0.677536231884058,0.7681159420289855,True
R+P+M,100,development,223,5,0.7165919282511211,0.6905829596412556,0.7713004484304933,True
R+P+M,100,locked_test,53,5,0.6716981132075471,0.6226415094339622,0.7547169811320755,True
R+P+M,200,all_eligible,276,5,0.7217391304347827,0.7028985507246377,0.7318840579710145,True
R+P+M,200,development,223,5,0.7291479820627803,0.7130044843049327,0.7399103139013453,True
R+P+M,200,locked_test,53,5,0.690566037735849,0.660377358490566,0.7169811320754716,True
R+P+M,25,all_eligible,276,5,0.6789855072463769,0.4891304347826087,0.7717391304347826,True
R+P+M,25,development,223,5,0.6780269058295965,0.5067264573991032,0.757847533632287,True
R+P+M,25,locked_test,53,5,0.6830188679245283,0.41509433962264153,0.8301886792452831,True
R+P+M,50,all_eligible,276,5,0.6942028985507246,0.644927536231884,0.7210144927536232,True
R+P+M,50,development,223,5,0.695067264573991,0.6547085201793722,0.726457399103139,True
R+P+M,50,locked_test,53,5,0.690566037735849,0.6037735849056604,0.7358490566037735,True
R+P+M,all,all_eligible,276,5,0.6934782608695652,0.6739130434782609,0.7210144927536232,True
R+P+M,all,development,223,5,0.7004484304932735,0.6860986547085202,0.7219730941704036,True
R+P+M,all,locked_test,53,5,0.6641509433962264,0.6037735849056604,0.7169811320754716,True
S,100,all_eligible,276,5,0.9608695652173913,0.927536231884058,0.9855072463768116,False
S,100,development,223,5,0.9578475336322869,0.9192825112107623,0.9820627802690582,False
S,100,locked_test,53,5,0.9735849056603774,0.9433962264150944,1.0,False
S,200,all_eligible,276,5,0.9695652173913043,0.9420289855072463,0.9891304347826086,False
S,200,development,223,5,0.968609865470852,0.9372197309417041,0.9910313901345291,False
S,200,locked_test,53,5,0.9735849056603774,0.9622641509433962,0.9811320754716981,False
S,25,all_eligible,276,5,0.9442028985507246,0.8695652173913043,0.9891304347826086,False
S,25,development,223,5,0.9399103139013453,0.8609865470852018,0.9910313901345291,False
S,25,locked_test,53,5,0.9622641509433962,0.9056603773584906,0.9811320754716981,False
S,50,all_eligible,276,5,0.9586956521739131,0.894927536231884,0.9855072463768116,False
S,50,development,223,5,0.9569506726457399,0.8923766816143498,0.9865470852017937,False
S,50,locked_test,53,5,0.9660377358490566,0.9056603773584906,0.9811320754716981,False
S,all,all_eligible,276,5,0.9739130434782609,0.9565217391304348,0.9927536231884058,False
S,all,development,223,5,0.9721973094170403,0.9506726457399103,0.9955156950672646,False
S,all,locked_test,53,5,0.9811320754716981,0.9811320754716981,0.9811320754716981,False
S+D,100,all_eligible,276,5,0.836231884057971,0.7210144927536232,0.9130434782608695,False
S+D,100,development,223,5,0.8304932735426008,0.7174887892376681,0.905829596412556,False
S+D,100,locked_test,53,5,0.8603773584905661,0.7358490566037735,0.9433962264150944,False
S+D,200,all_eligible,276,5,0.9123188405797101,0.8586956521739131,0.9601449275362319,False
S+D,200,development,223,5,0.9085201793721973,0.8565022421524664,0.9551569506726457,False
S+D,200,locked_test,53,5,0.9283018867924528,0.8679245283018868,0.9811320754716981,False
S+D,25,all_eligible,276,5,0.8753623188405797,0.7210144927536232,0.9782608695652174,False
S+D,25,development,223,5,0.874439461883408,0.7085201793721974,0.9775784753363229,False
S+D,25,locked_test,53,5,0.879245283018868,0.7735849056603774,0.9811320754716981,False
S+D,50,all_eligible,276,5,0.8666666666666667,0.6920289855072463,0.9420289855072463,False
S+D,50,development,223,5,0.8565022421524664,0.6905829596412556,0.9327354260089686,False
S+D,50,locked_test,53,5,0.909433962264151,0.6981132075471698,0.9811320754716981,False
S+D,all,all_eligible,276,5,0.9101449275362319,0.8586956521739131,0.9601449275362319,False
S+D,all,development,223,5,0.9103139013452914,0.8609865470852018,0.9551569506726457,False
S+D,all,locked_test,53,5,0.909433962264151,0.8301886792452831,0.9811320754716981,False
S+D+F,100,all_eligible,276,5,0.908695652173913,0.7971014492753623,0.9746376811594203,False
S+D+F,100,development,223,5,0.9067264573991032,0.7937219730941704,0.9730941704035875,False
S+D+F,100,locked_test,53,5,0.9169811320754717,0.8113207547169812,0.9811320754716981,False
S+D+F,200,all_eligible,276,5,0.9594202898550724,0.9130434782608695,0.9782608695652174,False
S+D+F,200,development,223,5,0.95695067264574,0.905829596412556,0.9775784753363229,False
S+D+F,200,locked_test,53,5,0.969811320754717,0.9433962264150944,0.9811320754716981,False
S+D+F,25,all_eligible,276,5,0.9746376811594203,0.927536231884058,0.9891304347826086,False
S+D+F,25,development,223,5,0.9748878923766816,0.9237668161434978,0.9910313901345291,False
S+D+F,25,locked_test,53,5,0.9735849056603774,0.9433962264150944,0.9811320754716981,False
S+D+F,50,all_eligible,276,5,0.9007246376811594,0.782608695652174,0.9782608695652174,False
S+D+F,50,development,223,5,0.9004484304932736,0.7847533632286996,0.9775784753363229,False
S+D+F,50,locked_test,53,5,0.9018867924528302,0.7735849056603774,0.9811320754716981,False
S+D+F,all,all_eligible,276,5,0.9601449275362319,0.9202898550724637,0.9782608695652174,False
S+D+F,all,development,223,5,0.957847533632287,0.9147982062780269,0.9775784753363229,False
S+D+F,all,locked_test,53,5,0.969811320754717,0.9433962264150944,0.9811320754716981,False
S+D+F+H,100,all_eligible,276,5,0.9405797101449276,0.8840579710144928,0.9818840579710145,False
S+D+F+H,100,development,223,5,0.9417040358744394,0.8923766816143498,0.9820627802690582,False
S+D+F+H,100,locked_test,53,5,0.9358490566037736,0.8490566037735849,1.0,False
S+D+F+H,200,all_eligible,276,5,0.9717391304347827,0.9420289855072463,0.9818840579710145,False
S+D+F+H,200,development,223,5,0.9704035874439462,0.9372197309417041,0.9820627802690582,False
S+D+F+H,200,locked_test,53,5,0.9773584905660377,0.9622641509433962,0.9811320754716981,False
S+D+F+H,25,all_eligible,276,5,0.9644927536231884,0.8695652173913043,0.9927536231884058,False
S+D+F+H,25,development,223,5,0.9623318385650224,0.8654708520179372,0.9910313901345291,False
S+D+F+H,25,locked_test,53,5,0.9735849056603774,0.8867924528301887,1.0,False
S+D+F+H,50,all_eligible,276,5,0.9355072463768116,0.8804347826086957,0.9818840579710145,False
S+D+F+H,50,development,223,5,0.9354260089686098,0.8834080717488789,0.9820627802690582,False
S+D+F+H,50,locked_test,53,5,0.9358490566037736,0.8679245283018868,0.9811320754716981,False
S+D+F+H,all,all_eligible,276,5,0.9623188405797102,0.9311594202898551,0.9782608695652174,False
S+D+F+H,all,development,223,5,0.9596412556053812,0.9282511210762332,0.9775784753363229,False
S+D+F+H,all,locked_test,53,5,0.9735849056603774,0.9433962264150944,0.9811320754716981,False
S+D+F+H+M,100,all_eligible,276,5,0.8927536231884058,0.8043478260869565,0.9637681159420289,True
S+D+F+H+M,100,development,223,5,0.8914798206278027,0.7982062780269058,0.968609865470852,True
S+D+F+H+M,100,locked_test,53,5,0.8981132075471698,0.8113207547169812,0.9622641509433962,True
S+D+F+H+M,200,all_eligible,276,5,0.9536231884057971,0.9021739130434783,0.9746376811594203,True
S+D+F+H+M,200,development,223,5,0.957847533632287,0.9103139013452914,0.9775784753363229,True
S+D+F+H+M,200,locked_test,53,5,0.9358490566037736,0.8679245283018868,0.9622641509433962,True
S+D+F+H+M,25,all_eligible,276,5,0.8731884057971014,0.6159420289855072,0.9782608695652174,True
S+D+F+H+M,25,development,223,5,0.8798206278026905,0.6322869955156951,0.9820627802690582,True
S+D+F+H+M,25,locked_test,53,5,0.8452830188679246,0.5471698113207547,0.9622641509433962,True
S+D+F+H+M,50,all_eligible,276,5,0.8340579710144927,0.7210144927536232,0.9347826086956522,True
S+D+F+H+M,50,development,223,5,0.8367713004484305,0.726457399103139,0.9327354260089686,True
S+D+F+H+M,50,locked_test,53,5,0.8226415094339623,0.6981132075471698,0.9433962264150944,True
S+D+F+H+M,all,all_eligible,276,5,0.9405797101449275,0.8876811594202898,0.9710144927536232,True
S+D+F+H+M,all,development,223,5,0.9443946188340807,0.8923766816143498,0.9730941704035875,True
S+D+F+H+M,all,locked_test,53,5,0.9245283018867925,0.8679245283018868,0.9622641509433962,True
S+D+F+M,100,all_eligible,276,5,0.881159420289855,0.782608695652174,0.967391304347826,True
S+D+F+M,100,development,223,5,0.8789237668161435,0.7713004484304933,0.9730941704035875,True
S+D+F+M,100,locked_test,53,5,0.8905660377358491,0.8113207547169812,0.9433962264150944,True
S+D+F+M,200,all_eligible,276,5,0.9528985507246377,0.8985507246376812,0.9782608695652174,True
S+D+F+M,200,development,223,5,0.9542600896860987,0.8968609865470852,0.9820627802690582,True
S+D+F+M,200,locked_test,53,5,0.9471698113207547,0.9056603773584906,0.9622641509433962,True
S+D+F+M,25,all_eligible,276,5,0.9297101449275362,0.782608695652174,0.9855072463768116,True
S+D+F+M,25,development,223,5,0.9336322869955157,0.7892376681614349,0.9865470852017937,True
S+D+F+M,25,locked_test,53,5,0.9132075471698113,0.7547169811320755,0.9811320754716981,True
S+D+F+M,50,all_eligible,276,5,0.8492753623188406,0.7391304347826086,0.9565217391304348,True
S+D+F+M,50,development,223,5,0.8457399103139014,0.7354260089686099,0.9551569506726457,True
S+D+F+M,50,locked_test,53,5,0.8641509433962264,0.7547169811320755,0.9622641509433962,True
S+D+F+M,all,all_eligible,276,5,0.9355072463768116,0.8876811594202898,0.967391304347826,True
S+D+F+M,all,development,223,5,0.9363228699551569,0.8834080717488789,0.968609865470852,True
S+D+F+M,all,locked_test,53,5,0.9320754716981132,0.9056603773584906,0.9622641509433962,True
S+D+H,100,all_eligible,276,5,0.827536231884058,0.7137681159420289,0.9057971014492754,False
S+D+H,100,development,223,5,0.8224215246636771,0.7040358744394619,0.9103139013452914,False
S+D+H,100,locked_test,53,5,0.8490566037735849,0.7547169811320755,0.9056603773584906,False
S+D+H,200,all_eligible,276,5,0.8920289855072464,0.8333333333333334,0.9528985507246377,False
S+D+H,200,development,223,5,0.8905829596412556,0.8295964125560538,0.9551569506726457,False
S+D+H,200,locked_test,53,5,0.8981132075471698,0.8490566037735849,0.9433962264150944,False
S+D+H,25,all_eligible,276,5,0.8543478260869565,0.6884057971014492,0.9637681159420289,False
S+D+H,25,development,223,5,0.8493273542600897,0.6816143497757847,0.9551569506726457,False
S+D+H,25,locked_test,53,5,0.8754716981132076,0.7169811320754716,1.0,False
S+D+H,50,all_eligible,276,5,0.8543478260869566,0.7282608695652174,0.9094202898550725,False
S+D+H,50,development,223,5,0.8511210762331839,0.7309417040358744,0.9103139013452914,False
S+D+H,50,locked_test,53,5,0.8679245283018868,0.7169811320754716,0.9433962264150944,False
S+D+H,all,all_eligible,276,5,0.8826086956521739,0.8369565217391305,0.9420289855072463,False
S+D+H,all,development,223,5,0.8798206278026905,0.8295964125560538,0.9417040358744395,False
S+D+H,all,locked_test,53,5,0.8943396226415095,0.8679245283018868,0.9433962264150944,False
S+D+H+M,100,all_eligible,276,5,0.8021739130434783,0.6739130434782609,0.8768115942028986,True
S+D+H+M,100,development,223,5,0.7991031390134529,0.6681614349775785,0.874439461883408,True
S+D+H+M,100,locked_test,53,5,0.8150943396226416,0.6981132075471698,0.8867924528301887,True
S+D+H+M,200,all_eligible,276,5,0.8782608695652174,0.8188405797101449,0.9311594202898551,True
S+D+H+M,200,development,223,5,0.8762331838565023,0.8116591928251121,0.9327354260089686,True
S+D+H+M,200,locked_test,53,5,0.8867924528301887,0.8301886792452831,0.9433962264150944,True
S+D+H+M,25,all_eligible,276,5,0.6992753623188406,0.40217391304347827,0.8695652173913043,True
S+D+H+M,25,development,223,5,0.6986547085201793,0.3991031390134529,0.8654708520179372,True
S+D+H+M,25,locked_test,53,5,0.7018867924528303,0.41509433962264153,0.8867924528301887,True
S+D+H+M,50,all_eligible,276,5,0.7818840579710145,0.6666666666666666,0.8369565217391305,True
S+D+H+M,50,development,223,5,0.7811659192825112,0.6591928251121076,0.8385650224215246,True
S+D+H+M,50,locked_test,53,5,0.7849056603773585,0.6981132075471698,0.8490566037735849,True
S+D+H+M,all,all_eligible,276,5,0.8594202898550725,0.8043478260869565,0.9202898550724637,True
S+D+H+M,all,development,223,5,0.8591928251121076,0.8071748878923767,0.9147982062780269,True
S+D+H+M,all,locked_test,53,5,0.8603773584905661,0.7924528301886793,0.9433962264150944,True
S+D+M,100,all_eligible,276,5,0.8130434782608695,0.6884057971014492,0.8985507246376812,True
S+D+M,100,development,223,5,0.809865470852018,0.6860986547085202,0.8968609865470852,True
S+D+M,100,locked_test,53,5,0.8264150943396227,0.6981132075471698,0.9056603773584906,True
S+D+M,200,all_eligible,276,5,0.8891304347826087,0.8333333333333334,0.9311594202898551,True
S+D+M,200,development,223,5,0.8896860986547085,0.8340807174887892,0.9327354260089686,True
S+D+M,200,locked_test,53,5,0.8867924528301887,0.8301886792452831,0.9245283018867925,True
S+D+M,25,all_eligible,276,5,0.782608695652174,0.5253623188405797,0.9384057971014492,True
S+D+M,25,development,223,5,0.7838565022421524,0.5246636771300448,0.9372197309417041,True
S+D+M,25,locked_test,53,5,0.7773584905660378,0.5283018867924528,0.9433962264150944,True
S+D+M,50,all_eligible,276,5,0.803623188405797,0.6413043478260869,0.8985507246376812,True
S+D+M,50,development,223,5,0.8044843049327355,0.6457399103139013,0.9013452914798207,True
S+D+M,50,locked_test,53,5,0.8,0.6226415094339622,0.8867924528301887,True
S+D+M,all,all_eligible,276,5,0.8717391304347826,0.8079710144927537,0.9311594202898551,True
S+D+M,all,development,223,5,0.8699551569506727,0.8071748878923767,0.9237668161434978,True
S+D+M,all,locked_test,53,5,0.879245283018868,0.8113207547169812,0.9622641509433962,True
S+D+P,100,all_eligible,276,5,0.8239130434782609,0.7282608695652174,0.8876811594202898,False
S+D+P,100,development,223,5,0.8295964125560538,0.7443946188340808,0.8834080717488789,False
S+D+P,100,locked_test,53,5,0.8,0.660377358490566,0.9056603773584906,False
S+D+P,200,all_eligible,276,5,0.9166666666666666,0.8659420289855072,0.9492753623188406,False
S+D+P,200,development,223,5,0.9156950672645741,0.8654708520179372,0.9417040358744395,False
S+D+P,200,locked_test,53,5,0.9207547169811321,0.8679245283018868,0.9811320754716981,False
S+D+P,25,all_eligible,276,5,0.7934782608695653,0.5072463768115942,0.9601449275362319,False
S+D+P,25,development,223,5,0.7910313901345292,0.5022421524663677,0.9551569506726457,False
S+D+P,25,locked_test,53,5,0.8037735849056604,0.5283018867924528,0.9811320754716981,False
S+D+P,50,all_eligible,276,5,0.8130434782608695,0.6159420289855072,0.9166666666666666,False
S+D+P,50,development,223,5,0.809865470852018,0.6278026905829597,0.9103139013452914,False
S+D+P,50,locked_test,53,5,0.8264150943396227,0.5660377358490566,0.9433962264150944,False
S+D+P,all,all_eligible,276,5,0.9050724637681159,0.8659420289855072,0.9456521739130435,False
S+D+P,all,development,223,5,0.905829596412556,0.8654708520179372,0.9461883408071748,False
S+D+P,all,locked_test,53,5,0.9018867924528302,0.8679245283018868,0.9433962264150944,False
S+D+P+F,100,all_eligible,276,5,0.9014492753623189,0.7789855072463768,0.9782608695652174,False
S+D+P+F,100,development,223,5,0.8995515695067264,0.7757847533632287,0.9775784753363229,False
S+D+P+F,100,locked_test,53,5,0.909433962264151,0.7924528301886793,0.9811320754716981,False
S+D+P+F,200,all_eligible,276,5,0.9608695652173913,0.9202898550724637,0.9818840579710145,False
S+D+P+F,200,development,223,5,0.9596412556053812,0.9192825112107623,0.9820627802690582,False
S+D+P+F,200,locked_test,53,5,0.9660377358490566,0.9245283018867925,0.9811320754716981,False
S+D+P+F,25,all_eligible,276,5,0.9405797101449276,0.7862318840579711,0.9855072463768116,False
S+D+P+F,25,development,223,5,0.9408071748878923,0.7757847533632287,0.9865470852017937,False
S+D+P+F,25,locked_test,53,5,0.939622641509434,0.8301886792452831,0.9811320754716981,False
S+D+P+F,50,all_eligible,276,5,0.8579710144927536,0.6630434782608695,0.967391304347826,False
S+D+P+F,50,development,223,5,0.8582959641255605,0.672645739910314,0.968609865470852,False
S+D+P+F,50,locked_test,53,5,0.8566037735849057,0.6226415094339622,0.9811320754716981,False
S+D+P+F,all,all_eligible,276,5,0.9550724637681159,0.9130434782608695,0.9782608695652174,False
S+D+P+F,all,development,223,5,0.9533632286995516,0.9147982062780269,0.9775784753363229,False
S+D+P+F,all,locked_test,53,5,0.9622641509433962,0.9056603773584906,0.9811320754716981,False
S+D+P+F+H,100,all_eligible,276,5,0.9340579710144927,0.8804347826086957,0.9818840579710145,False
S+D+P+F+H,100,development,223,5,0.9345291479820628,0.8878923766816144,0.9820627802690582,False
S+D+P+F+H,100,locked_test,53,5,0.9320754716981132,0.8490566037735849,0.9811320754716981,False
S+D+P+F+H,200,all_eligible,276,5,0.9695652173913043,0.9384057971014492,0.9818840579710145,False
S+D+P+F+H,200,development,223,5,0.9695067264573991,0.9372197309417041,0.9820627802690582,False
S+D+P+F+H,200,locked_test,53,5,0.969811320754717,0.9433962264150944,0.9811320754716981,False
S+D+P+F+H,25,all_eligible,276,5,0.9253623188405797,0.7065217391304348,0.9855072463768116,False
S+D+P+F+H,25,development,223,5,0.9273542600896861,0.726457399103139,0.9820627802690582,False
S+D+P+F+H,25,locked_test,53,5,0.9169811320754717,0.6226415094339622,1.0,False
S+D+P+F+H,50,all_eligible,276,5,0.9079710144927536,0.8079710144927537,0.9746376811594203,False
S+D+P+F+H,50,development,223,5,0.9067264573991032,0.8251121076233184,0.968609865470852,False
S+D+P+F+H,50,locked_test,53,5,0.9132075471698113,0.7358490566037735,1.0,False
S+D+P+F+H,all,all_eligible,276,5,0.9586956521739131,0.9347826086956522,0.9710144927536232,False
S+D+P+F+H,all,development,223,5,0.95695067264574,0.9327354260089686,0.968609865470852,False
S+D+P+F+H,all,locked_test,53,5,0.9660377358490566,0.9433962264150944,0.9811320754716981,False
S+D+P+F+H+M,100,all_eligible,276,5,0.8855072463768116,0.7898550724637681,0.9601449275362319,True
S+D+P+F+H+M,100,development,223,5,0.8860986547085202,0.7982062780269058,0.9596412556053812,True
S+D+P+F+H+M,100,locked_test,53,5,0.8830188679245283,0.7547169811320755,0.9622641509433962,True
S+D+P+F+H+M,200,all_eligible,276,5,0.9565217391304348,0.9057971014492754,0.9782608695652174,True
S+D+P+F+H+M,200,development,223,5,0.9605381165919282,0.9103139013452914,0.9820627802690582,True
S+D+P+F+H+M,200,locked_test,53,5,0.939622641509434,0.8867924528301887,0.9622641509433962,True
S+D+P+F+H+M,25,all_eligible,276,5,0.8326086956521739,0.5072463768115942,0.9601449275362319,True
S+D+P+F+H+M,25,development,223,5,0.8385650224215246,0.5201793721973094,0.9641255605381166,True
S+D+P+F+H+M,25,locked_test,53,5,0.8075471698113208,0.4528301886792453,0.9433962264150944,True
S+D+P+F+H+M,50,all_eligible,276,5,0.8246376811594203,0.6485507246376812,0.9420289855072463,True
S+D+P+F+H+M,50,development,223,5,0.8269058295964126,0.6771300448430493,0.9372197309417041,True
S+D+P+F+H+M,50,locked_test,53,5,0.8150943396226416,0.5283018867924528,0.9622641509433962,True
S+D+P+F+H+M,all,all_eligible,276,5,0.936231884057971,0.8768115942028986,0.9637681159420289,True
S+D+P+F+H+M,all,development,223,5,0.9390134529147982,0.874439461883408,0.968609865470852,True
S+D+P+F+H+M,all,locked_test,53,5,0.9245283018867925,0.8867924528301887,0.9622641509433962,True
S+D+P+F+M,100,all_eligible,276,5,0.8695652173913043,0.7572463768115942,0.9601449275362319,True
S+D+P+F+M,100,development,223,5,0.8681614349775785,0.7533632286995515,0.9641255605381166,True
S+D+P+F+M,100,locked_test,53,5,0.8754716981132076,0.7735849056603774,0.9433962264150944,True
S+D+P+F+M,200,all_eligible,276,5,0.9507246376811594,0.8913043478260869,0.9746376811594203,True
S+D+P+F+M,200,development,223,5,0.9533632286995516,0.8878923766816144,0.9775784753363229,True
S+D+P+F+M,200,locked_test,53,5,0.939622641509434,0.9056603773584906,0.9622641509433962,True
S+D+P+F+M,25,all_eligible,276,5,0.9014492753623189,0.677536231884058,0.9855072463768116,True
S+D+P+F+M,25,development,223,5,0.9067264573991032,0.6860986547085202,0.9865470852017937,True
S+D+P+F+M,25,locked_test,53,5,0.879245283018868,0.6415094339622641,0.9811320754716981,True
S+D+P+F+M,50,all_eligible,276,5,0.8289855072463768,0.6739130434782609,0.9565217391304348,True
S+D+P+F+M,50,development,223,5,0.8295964125560538,0.6905829596412556,0.9551569506726457,True
S+D+P+F+M,50,locked_test,53,5,0.8264150943396227,0.6037735849056604,0.9622641509433962,True
S+D+P+F+M,all,all_eligible,276,5,0.9311594202898551,0.8731884057971014,0.9601449275362319,True
S+D+P+F+M,all,development,223,5,0.9309417040358744,0.8654708520179372,0.9641255605381166,True
S+D+P+F+M,all,locked_test,53,5,0.9320754716981132,0.9056603773584906,0.9622641509433962,True
S+D+P+H,100,all_eligible,276,5,0.836231884057971,0.7282608695652174,0.9057971014492754,False
S+D+P+H,100,development,223,5,0.8394618834080717,0.7309417040358744,0.9192825112107623,False
S+D+P+H,100,locked_test,53,5,0.8226415094339623,0.7169811320754716,0.8867924528301887,False
S+D+P+H,200,all_eligible,276,5,0.9115942028985508,0.8586956521739131,0.9601449275362319,False
S+D+P+H,200,development,223,5,0.9147982062780269,0.8609865470852018,0.9641255605381166,False
S+D+P+H,200,locked_test,53,5,0.8981132075471698,0.8490566037735849,0.9433962264150944,False
S+D+P+H,25,all_eligible,276,5,0.8079710144927537,0.532608695652174,0.9347826086956522,False
S+D+P+H,25,development,223,5,0.8044843049327354,0.5246636771300448,0.9282511210762332,False
S+D+P+H,25,locked_test,53,5,0.8226415094339623,0.5660377358490566,0.9622641509433962,False
S+D+P+H,50,all_eligible,276,5,0.8304347826086956,0.6992753623188406,0.9239130434782609,False
S+D+P+H,50,development,223,5,0.8286995515695067,0.6995515695067265,0.9192825112107623,False
S+D+P+H,50,locked_test,53,5,0.8377358490566038,0.6981132075471698,0.9433962264150944,False
S+D+P+H,all,all_eligible,276,5,0.8855072463768116,0.8442028985507246,0.9347826086956522,False
S+D+P+H,all,development,223,5,0.8896860986547086,0.8565022421524664,0.9417040358744395,False
S+D+P+H,all,locked_test,53,5,0.8679245283018868,0.7924528301886793,0.9056603773584906,False
S+D+P+H+M,100,all_eligible,276,5,0.8202898550724638,0.7210144927536232,0.8840579710144928,True
S+D+P+H+M,100,development,223,5,0.8278026905829596,0.7443946188340808,0.8834080717488789,True
S+D+P+H+M,100,locked_test,53,5,0.7886792452830189,0.6226415094339622,0.8867924528301887,True
S+D+P+H+M,200,all_eligible,276,5,0.8934782608695652,0.8514492753623188,0.927536231884058,True
S+D+P+H+M,200,development,223,5,0.8959641255605381,0.852017937219731,0.9282511210762332,True
S+D+P+H+M,200,locked_test,53,5,0.8830188679245283,0.8490566037735849,0.9245283018867925,True
S+D+P+H+M,25,all_eligible,276,5,0.677536231884058,0.3333333333333333,0.8840579710144928,True
S+D+P+H+M,25,development,223,5,0.6708520179372197,0.3273542600896861,0.874439461883408,True
S+D+P+H+M,25,locked_test,53,5,0.7056603773584906,0.3584905660377358,0.9245283018867925,True
S+D+P+H+M,50,all_eligible,276,5,0.7789855072463768,0.6521739130434783,0.855072463768116,True
S+D+P+H+M,50,development,223,5,0.7757847533632287,0.6502242152466368,0.8565022421524664,True
S+D+P+H+M,50,locked_test,53,5,0.7924528301886793,0.660377358490566,0.8867924528301887,True
S+D+P+H+M,all,all_eligible,276,5,0.868840579710145,0.822463768115942,0.9166666666666666,True
S+D+P+H+M,all,development,223,5,0.873542600896861,0.8295964125560538,0.9237668161434978,True
S+D+P+H+M,all,locked_test,53,5,0.8490566037735849,0.7924528301886793,0.8867924528301887,True
S+D+P+M,100,all_eligible,276,5,0.8007246376811594,0.677536231884058,0.8731884057971014,True
S+D+P+M,100,development,223,5,0.810762331838565,0.695067264573991,0.8878923766816144,True
S+D+P+M,100,locked_test,53,5,0.7584905660377359,0.6037735849056604,0.8679245283018868,True
S+D+P+M,200,all_eligible,276,5,0.8913043478260869,0.8478260869565217,0.9239130434782609,True
S+D+P+M,200,development,223,5,0.8896860986547085,0.852017937219731,0.9192825112107623,True
S+D+P+M,200,locked_test,53,5,0.8981132075471698,0.8113207547169812,0.9622641509433962,True
S+D+P+M,25,all_eligible,276,5,0.7253623188405797,0.37318840579710144,0.8985507246376812,True
S+D+P+M,25,development,223,5,0.7219730941704036,0.36771300448430494,0.8923766816143498,True
S+D+P+M,25,locked_test,53,5,0.739622641509434,0.39622641509433965,0.9245283018867925,True
S+D+P+M,50,all_eligible,276,5,0.7884057971014493,0.6231884057971014,0.8876811594202898,True
S+D+P+M,50,development,223,5,0.7865470852017937,0.6278026905829597,0.8878923766816144,True
S+D+P+M,50,locked_test,53,5,0.7962264150943397,0.6037735849056604,0.8867924528301887,True
S+D+P+M,all,all_eligible,276,5,0.8644927536231884,0.8188405797101449,0.9130434782608695,True
S+D+P+M,all,development,223,5,0.8690582959641255,0.8251121076233184,0.9103139013452914,True
S+D+P+M,all,locked_test,53,5,0.8452830188679246,0.7924528301886793,0.9245283018867925,True
S+D+R,100,all_eligible,276,5,0.8442028985507246,0.7028985507246377,0.927536231884058,False
S+D+R,100,development,223,5,0.8322869955156951,0.6905829596412556,0.9147982062780269,False
S+D+R,100,locked_test,53,5,0.8943396226415095,0.7547169811320755,0.9811320754716981,False
S+D+R,200,all_eligible,276,5,0.9108695652173914,0.8514492753623188,0.9565217391304348,False
S+D+R,200,development,223,5,0.9013452914798206,0.8295964125560538,0.9506726457399103,False
S+D+R,200,locked_test,53,5,0.9509433962264151,0.9056603773584906,0.9811320754716981,False
S+D+R,25,all_eligible,276,5,0.8963768115942029,0.7463768115942029,0.9927536231884058,False
S+D+R,25,development,223,5,0.8887892376681614,0.7219730941704036,0.9910313901345291,False
S+D+R,25,locked_test,53,5,0.9283018867924528,0.8490566037735849,1.0,False
S+D+R,50,all_eligible,276,5,0.8717391304347826,0.7028985507246377,0.9384057971014492,False
S+D+R,50,development,223,5,0.8573991031390135,0.6860986547085202,0.9282511210762332,False
S+D+R,50,locked_test,53,5,0.9320754716981132,0.7735849056603774,0.9811320754716981,False
S+D+R,all,all_eligible,276,5,0.9289855072463769,0.8876811594202898,0.9565217391304348,False
S+D+R,all,development,223,5,0.9210762331838565,0.874439461883408,0.9506726457399103,False
S+D+R,all,locked_test,53,5,0.9622641509433962,0.9245283018867925,0.9811320754716981,False
S+D+R+F,100,all_eligible,276,5,0.9028985507246376,0.7753623188405797,0.9782608695652174,False
S+D+R+F,100,development,223,5,0.8986547085201794,0.7623318385650224,0.9775784753363229,False
S+D+R+F,100,locked_test,53,5,0.9207547169811321,0.8301886792452831,0.9811320754716981,False
S+D+R+F,200,all_eligible,276,5,0.9550724637681159,0.9057971014492754,0.9855072463768116,False
S+D+R+F,200,development,223,5,0.9524663677130045,0.8968609865470852,0.9865470852017937,False
S+D+R+F,200,locked_test,53,5,0.9660377358490566,0.9433962264150944,0.9811320754716981,False
