fold_type,combination,quantity,feature_mode,macro_equal_group_equal_source_BA,macro_ai_recall,macro_human_recall,macro_recording_weighted_within_experiment_BA,descriptive_mean_single_model_fold_auc,available_held_source_experiments,intended_held_source_experiments,eligible_model_count,omitted_model_count,status
human_source_holdout,S+R+P+SC+BC,25,values_plus_missing,0.6407499584099369,0.7478266283880871,0.5336732884317867,0.6365642478882411,0.7021388587253934,6,6,28,2,available
human_source_holdout,S+R+P+SC+BC,50,values_plus_missing,0.6622671158724965,0.7430748759509983,0.5814593557939948,0.6567165348443024,0.7236970664827622,6,6,28,2,available
human_source_holdout,S+R+P+SC+BC,100,values_plus_missing,0.674163737624666,0.7496905473237581,0.5986369279255739,0.6706511707939673,0.7395362295549399,6,6,28,2,available
human_source_holdout,S+R+P+SC+BC,200,values_plus_missing,0.6787537530682162,0.7411841468659027,0.6163233592705296,0.6725723366143656,0.7432957476798905,6,6,28,2,available
human_source_holdout,S+R+P+SC+BC,all,values_plus_missing,0.6736755006883878,0.7442447251729941,0.6031062762037813,0.6700398587599338,0.7436104707228407,6,6,28,2,available
human_source_holdout,S+R+F+H+SC,25,values_plus_missing,0.6881923649294343,0.7796493058752726,0.5967354239835961,0.6745533638930818,0.7516535609633388,6,6,28,2,available
human_source_holdout,S+R+F+H+SC,50,values_plus_missing,0.6933190966223556,0.777179423404526,0.6094587698401851,0.6864943558531379,0.7534222390118127,6,6,28,2,available
human_source_holdout,S+R+F+H+SC,100,values_plus_missing,0.7020780867850848,0.7822157128578576,0.6219404607123119,0.6898297133991225,0.7681159392815637,6,6,28,2,available
human_source_holdout,S+R+F+H+SC,200,values_plus_missing,0.7022073382600785,0.7803453854404091,0.6240692910797477,0.6924230248141002,0.7731269988124617,6,6,28,2,available
human_source_holdout,S+R+F+H+SC,all,values_plus_missing,0.7014597799596444,0.7829670305618551,0.6199525293574337,0.6916203402768768,0.7758155593448989,6,6,28,2,available
human_source_holdout,S+R+F+H+BC,25,values_plus_missing,0.6861415398074255,0.7698376705217541,0.602445409093097,0.6720444706939404,0.7538111089411954,6,6,28,2,available
human_source_holdout,S+R+F+H+BC,50,values_plus_missing,0.6884778697603683,0.771861593154953,0.6050941463657838,0.6830299589954268,0.756994124994435,6,6,28,2,available
human_source_holdout,S+R+F+H+BC,100,values_plus_missing,0.6947118396435217,0.7772755527538694,0.6121481265331737,0.6818123588895513,0.7683871639454963,6,6,28,2,available
human_source_holdout,S+R+F+H+BC,200,values_plus_missing,0.6949961252965416,0.7762538432744405,0.6137384073186428,0.6876019181083346,0.7753622347727124,6,6,28,2,available
human_source_holdout,S+R+F+H+BC,all,values_plus_missing,0.6976397400266889,0.778860040347856,0.6164194397055219,0.685827202790259,0.7770614033836402,6,6,28,2,available
human_source_holdout,S+R+F+SC+BC,25,values_plus_missing,0.6824700166052787,0.7680974586116328,0.5968425745989246,0.670554522773419,0.7470445240352289,6,6,28,2,available
human_source_holdout,S+R+F+SC+BC,50,values_plus_missing,0.697648895538399,0.7684837280787394,0.6268140629980586,0.6886213017891393,0.7554177470672044,6,6,28,2,available
human_source_holdout,S+R+F+SC+BC,100,values_plus_missing,0.7034364712508516,0.7736769239672475,0.6331960185344556,0.6911334996288163,0.7631289588270267,6,6,28,2,available
human_source_holdout,S+R+F+SC+BC,200,values_plus_missing,0.7036877694628019,0.7685181950824437,0.6388573438431602,0.6933800316652788,0.7690908594549458,6,6,28,2,available
human_source_holdout,S+R+F+SC+BC,all,values_plus_missing,0.7006903269738703,0.773734602149526,0.6276460517982144,0.6880777083380045,0.7707431182702064,6,6,28,2,available
human_source_holdout,S+R+H+SC+BC,25,values_plus_missing,0.6573314834254926,0.7654079389727318,0.5492550278782534,0.6519393998721982,0.7146018590071872,6,6,28,2,available
human_source_holdout,S+R+H+SC+BC,50,values_plus_missing,0.6555818912815481,0.7578943523989218,0.5532694301641745,0.6552630614724358,0.7225003479595592,6,6,28,2,available
human_source_holdout,S+R+H+SC+BC,100,values_plus_missing,0.66648215221144,0.7640468877263956,0.5689174166964842,0.6599451481079743,0.7421604670730116,6,6,28,2,available
human_source_holdout,S+R+H+SC+BC,200,values_plus_missing,0.6664572668428158,0.7544256511436465,0.5784888825419852,0.6646140412713539,0.7460077201169153,6,6,28,2,available
human_source_holdout,S+R+H+SC+BC,all,values_plus_missing,0.6657373467411948,0.7557118658705613,0.5757628276118282,0.6633473902627063,0.747632687075984,6,6,28,2,available
human_source_holdout,S+P+F+H+SC,25,values_plus_missing,0.6736931774488558,0.7643889417120063,0.5829974131857054,0.6607536418311871,0.7274066520028258,6,6,28,2,available
human_source_holdout,S+P+F+H+SC,50,values_plus_missing,0.677676856649767,0.7593825329244344,0.5959711803750996,0.6724051525304381,0.7288719190919032,6,6,28,2,available
human_source_holdout,S+P+F+H+SC,100,values_plus_missing,0.6809838144929823,0.7640443375476943,0.5979232914382703,0.672930232603529,0.7439920444321769,6,6,28,2,available
human_source_holdout,S+P+F+H+SC,200,values_plus_missing,0.6802095971688567,0.7666840968790484,0.5937350974586649,0.6721905431079014,0.7483755765841931,6,6,28,2,available
human_source_holdout,S+P+F+H+SC,all,values_plus_missing,0.6886889917491706,0.7716938340735328,0.6056841494248084,0.6776108963621249,0.7501474843307869,6,6,28,2,available
human_source_holdout,S+P+F+H+BC,25,values_plus_missing,0.6629492734826203,0.7532249678979261,0.5726735790673145,0.6529992390859385,0.7282137556742675,6,6,28,2,available
human_source_holdout,S+P+F+H+BC,50,values_plus_missing,0.6668641764010558,0.7513541421790522,0.5823742106230593,0.6611476493300951,0.7320399657110218,6,6,28,2,available
human_source_holdout,S+P+F+H+BC,100,values_plus_missing,0.6716541831169888,0.7597569335348568,0.5835514326991206,0.6623063027825964,0.744515002661528,6,6,28,2,available
human_source_holdout,S+P+F+H+BC,200,values_plus_missing,0.6736590176481981,0.7624442123423972,0.584873822953999,0.6658489701034374,0.7504770666510069,6,6,28,2,available
human_source_holdout,S+P+F+H+BC,all,values_plus_missing,0.6812472204769281,0.7695897835083688,0.5929046574454874,0.6659766476625668,0.7526190248036434,6,6,28,2,available
human_source_holdout,S+P+F+SC+BC,25,values_plus_missing,0.6728523605329304,0.7553875037149588,0.590317217350902,0.6600252621682593,0.725106127744039,6,6,28,2,available
human_source_holdout,S+P+F+SC+BC,50,values_plus_missing,0.6838500244509483,0.7526510134162542,0.6150490354856423,0.6747079067671967,0.7338354929734227,6,6,28,2,available
human_source_holdout,S+P+F+SC+BC,100,values_plus_missing,0.6835868856463256,0.7550557667881396,0.6121180045045117,0.6722270481346365,0.7416839760685844,6,6,28,2,available
human_source_holdout,S+P+F+SC+BC,200,values_plus_missing,0.6805505928452651,0.757021035086748,0.6040801506037821,0.667315417739899,0.7469522046562104,6,6,28,2,available
human_source_holdout,S+P+F+SC+BC,all,values_plus_missing,0.6787873152211836,0.7633757352090513,0.5941988952333158,0.6686706189091254,0.7477721877675568,6,6,28,2,available
human_source_holdout,S+P+H+SC+BC,25,values_plus_missing,0.6250625959520476,0.7245562857438322,0.525568906160263,0.61876213725913,0.6731376314592136,6,6,28,2,available
human_source_holdout,S+P+H+SC+BC,50,values_plus_missing,0.637429458159798,0.7233490778814354,0.5515098384381606,0.6294306794252895,0.6832023389393023,6,6,28,2,available
human_source_holdout,S+P+H+SC+BC,100,values_plus_missing,0.637355650434447,0.7304258343774145,0.5442854664914795,0.6340678787310027,0.7016263265211105,6,6,28,2,available
human_source_holdout,S+P+H+SC+BC,200,values_plus_missing,0.6427443198089778,0.7266495864672066,0.558839053150749,0.633676293333915,0.7023242262880659,6,6,28,2,available
human_source_holdout,S+P+H+SC+BC,all,values_plus_missing,0.6348495868253036,0.7276489874946429,0.542050186155964,0.6285743600603872,0.7017520242233045,6,6,28,2,available
human_source_holdout,S+F+H+SC+BC,25,values_plus_missing,0.6761259380366066,0.7670933531593965,0.5851585229138165,0.6632967931466526,0.7308411643468133,6,6,28,2,available
human_source_holdout,S+F+H+SC+BC,50,values_plus_missing,0.6787320349304525,0.7589158362394745,0.5985482336214306,0.6729329127564707,0.7278530492564587,6,6,28,2,available
human_source_holdout,S+F+H+SC+BC,100,values_plus_missing,0.6750437698997617,0.7653657451558278,0.5847217946436957,0.6632062629413954,0.7391986776407189,6,6,28,2,available
human_source_holdout,S+F+H+SC+BC,200,values_plus_missing,0.6770535595499575,0.7654081459048707,0.5886989731950445,0.6676874629131423,0.7450495688916735,6,6,28,2,available
human_source_holdout,S+F+H+SC+BC,all,values_plus_missing,0.6806285699081861,0.7712287604564282,0.5900283793599442,0.6694752762431869,0.7461047073082572,6,6,28,2,available
human_source_holdout,D+R+P+F+H,25,values_plus_missing,0.6789200972399821,0.7096243530312026,0.6482158414487618,0.6692742796763212,0.7321505848590163,6,6,28,2,available
human_source_holdout,D+R+P+F+H,50,values_plus_missing,0.6771850959863559,0.7270747145554094,0.6272954774173024,0.6584907094241612,0.72746397199697,6,6,28,2,available
human_source_holdout,D+R+P+F+H,100,values_plus_missing,0.6905046017292574,0.7303285333432439,0.6506806701152711,0.6651705939370456,0.7421154348287102,6,6,28,2,available
human_source_holdout,D+R+P+F+H,200,values_plus_missing,0.686389758296139,0.7327410365656553,0.6400384800266228,0.6762374921622469,0.7459366405996352,6,6,28,2,available
human_source_holdout,D+R+P+F+H,all,values_plus_missing,0.6908264668118745,0.734127176617493,0.6475257570062559,0.673574398424277,0.7454356009444753,6,6,28,2,available
human_source_holdout,D+R+P+F+SC,25,values_plus_missing,0.675658131050008,0.711403488873921,0.6399127732260952,0.666019677622506,0.7349236916174962,6,6,28,2,available
human_source_holdout,D+R+P+F+SC,50,values_plus_missing,0.6861279274647779,0.7301147457876871,0.6421411091418687,0.6681123772004062,0.7385335149532367,6,6,28,2,available
human_source_holdout,D+R+P+F+SC,100,values_plus_missing,0.6824450924383839,0.7348595936557358,0.6300305912210318,0.6661909067136708,0.7462742551487526,6,6,28,2,available
human_source_holdout,D+R+P+F+SC,200,values_plus_missing,0.6870410880691712,0.7330719477053345,0.6410102284330077,0.6731747773889255,0.7492142138207427,6,6,28,2,available
human_source_holdout,D+R+P+F+SC,all,values_plus_missing,0.6890194845682819,0.7357020516040423,0.6423369175325212,0.6737451596234657,0.7504982552721425,6,6,28,2,available
human_source_holdout,D+R+P+F+BC,25,values_plus_missing,0.6710308737369938,0.6871757769162464,0.654885970557741,0.6561487173601513,0.7159140669145211,6,6,28,2,available
human_source_holdout,D+R+P+F+BC,50,values_plus_missing,0.676095841992164,0.7036750512095055,0.6485166327748225,0.6538162261628263,0.7166293298739616,6,6,28,2,available
human_source_holdout,D+R+P+F+BC,100,values_plus_missing,0.6792918401742977,0.7042370353652886,0.6543466449833064,0.6573102108037848,0.7249227406899774,6,6,28,2,available
human_source_holdout,D+R+P+F+BC,200,values_plus_missing,0.6816972214912388,0.7043104922958943,0.6590839506865832,0.6632822503981468,0.7287226355183759,6,6,28,2,available
human_source_holdout,D+R+P+F+BC,all,values_plus_missing,0.6815479358543363,0.7063997011232647,0.6566961705854076,0.6651205667784782,0.7285392802110263,6,6,28,2,available
human_source_holdout,D+R+P+H+SC,25,values_plus_missing,0.6722957366351944,0.7184568693530974,0.6261346039172916,0.6664600951130152,0.733856167051088,6,6,28,2,available
human_source_holdout,D+R+P+H+SC,50,values_plus_missing,0.6763930947716662,0.7382471959692656,0.6145389935740669,0.6720733805836391,0.740418988612786,6,6,28,2,available
human_source_holdout,D+R+P+H+SC,100,values_plus_missing,0.6830562981153432,0.7427606760355697,0.6233519201951168,0.6804073832366458,0.7577102190648013,6,6,28,2,available
human_source_holdout,D+R+P+H+SC,200,values_plus_missing,0.6782583763594531,0.735270202035191,0.6212465506837154,0.6811253433521552,0.7559878792563249,6,6,28,2,available
human_source_holdout,D+R+P+H+SC,all,values_plus_missing,0.6954060025695288,0.7349075042986027,0.6559045008404549,0.6845460980437794,0.7553364288224883,6,6,28,2,available
human_source_holdout,D+R+P+H+BC,25,values_plus_missing,0.6687577422175913,0.6853424217522806,0.6521730626829022,0.6624100266837379,0.7192046625903882,6,6,28,2,available
human_source_holdout,D+R+P+H+BC,50,values_plus_missing,0.6664868740613568,0.7131421522711894,0.6198315958515241,0.6612387911213461,0.7233064592198211,6,6,28,2,available
human_source_holdout,D+R+P+H+BC,100,values_plus_missing,0.6746495477592863,0.7143169950642222,0.6349821004543504,0.6695425134859486,0.7377779360143437,6,6,28,2,available
human_source_holdout,D+R+P+H+BC,200,values_plus_missing,0.6757576433410605,0.7088024637828219,0.6427128228992992,0.6696550103420762,0.7376336211569958,6,6,28,2,available
human_source_holdout,D+R+P+H+BC,all,values_plus_missing,0.6824565327482,0.7088668177741803,0.6560462477222199,0.6741188827331667,0.738244152207078,6,6,28,2,available
human_source_holdout,D+R+P+SC+BC,25,values_plus_missing,0.6509112723662811,0.7059823603934698,0.5958401843390924,0.6485025186679817,0.7142029469666317,6,6,28,2,available
human_source_holdout,D+R+P+SC+BC,50,values_plus_missing,0.6536117008424517,0.7241153975132568,0.5831080041716467,0.6534203727392199,0.7272345217476308,6,6,28,2,available
human_source_holdout,D+R+P+SC+BC,100,values_plus_missing,0.6725822588702544,0.7196808503816693,0.6254836673588394,0.6621025664522704,0.7416120319107815,6,6,28,2,available
human_source_holdout,D+R+P+SC+BC,200,values_plus_missing,0.6698794935025792,0.7107331149831203,0.6290258720220383,0.661142166682552,0.7421277531270818,6,6,28,2,available
human_source_holdout,D+R+P+SC+BC,all,values_plus_missing,0.6742312229772646,0.7130467292071171,0.6354157167474122,0.6630647503646062,0.7411472902422086,6,6,28,2,available
human_source_holdout,D+R+F+H+SC,25,values_plus_missing,0.6908661425052083,0.7313183419974015,0.6504139430130148,0.6765035431223648,0.7503424293195733,6,6,28,2,available
human_source_holdout,D+R+F+H+SC,50,values_plus_missing,0.6788664324158247,0.7471279092844015,0.6106049555472477,0.6677229795827723,0.7432304222340694,6,6,28,2,available
human_source_holdout,D+R+F+H+SC,100,values_plus_missing,0.6950693063198887,0.7524325951795228,0.6377060174602548,0.6802737507067311,0.7560769577548744,6,6,28,2,available
human_source_holdout,D+R+F+H+SC,200,values_plus_missing,0.6912967875568526,0.7517277970732014,0.6308657780405038,0.6812147774382326,0.7552245132668002,6,6,28,2,available
human_source_holdout,D+R+F+H+SC,all,values_plus_missing,0.6919577656320715,0.7541019307076994,0.6298136005564434,0.68010147784802,0.7561722024018567,6,6,28,2,available
human_source_holdout,D+R+F+H+BC,25,values_plus_missing,0.6700104561119063,0.7108198848354781,0.6292010273883345,0.6620247291202647,0.7311539101496979,6,6,28,2,available
human_source_holdout,D+R+F+H+BC,50,values_plus_missing,0.6660580130523457,0.7275441011534283,0.6045719249512631,0.6517671265592234,0.7215223306740811,6,6,28,2,available
human_source_holdout,D+R+F+H+BC,100,values_plus_missing,0.6864146410602431,0.729647648067561,0.6431816340529249,0.6621169013063929,0.7363129867715978,6,6,28,2,available
human_source_holdout,D+R+F+H+BC,200,values_plus_missing,0.6797184467814262,0.7315522843914607,0.6278846091713918,0.6699621605059619,0.7383790550693364,6,6,28,2,available
human_source_holdout,D+R+F+H+BC,all,values_plus_missing,0.6818245877590671,0.7321658179720245,0.6314833575461097,0.6666309053902782,0.7382719364131226,6,6,28,2,available
human_source_holdout,D+R+F+SC+BC,25,values_plus_missing,0.6802570672551722,0.71136605108679,0.6491480834235547,0.6658282972787811,0.733571968585161,6,6,28,2,available
human_source_holdout,D+R+F+SC+BC,50,values_plus_missing,0.674433349703036,0.7305327978640331,0.618333901542039,0.6649918104198543,0.7338277898140045,6,6,28,2,available
human_source_holdout,D+R+F+SC+BC,100,values_plus_missing,0.6822123499834362,0.733320753015812,0.6311039469510603,0.665362655632399,0.7412767094751385,6,6,28,2,available
human_source_holdout,D+R+F+SC+BC,200,values_plus_missing,0.6851758907075518,0.7313710680559184,0.638980713359185,0.6712380151421843,0.7434037374552729,6,6,28,2,available
human_source_holdout,D+R+F+SC+BC,all,values_plus_missing,0.6822080356478569,0.7324087957833466,0.6320072755123675,0.6660215002949678,0.7438174921012524,6,6,28,2,available
human_source_holdout,D+R+H+SC+BC,25,values_plus_missing,0.6702494178418705,0.7239799282889137,0.6165189073948273,0.6606379842024265,0.7296460001604002,6,6,28,2,available
human_source_holdout,D+R+H+SC+BC,50,values_plus_missing,0.6600546392431231,0.7419647045420236,0.5781445739442227,0.664878322429785,0.7306415237618726,6,6,28,2,available
human_source_holdout,D+R+H+SC+BC,100,values_plus_missing,0.6702365970357538,0.7392647485002932,0.6012084455712144,0.6708292260677537,0.7477440307584485,6,6,28,2,available
human_source_holdout,D+R+H+SC+BC,200,values_plus_missing,0.6746313921608934,0.7341233112462647,0.6151394730755221,0.6764108599419831,0.7445866996402157,6,6,28,2,available
human_source_holdout,D+R+H+SC+BC,all,values_plus_missing,0.676239955781401,0.7329957063310536,0.6194842052317483,0.672233039245442,0.7452644908602922,6,6,28,2,available
human_source_holdout,D+P+F+H+SC,25,values_plus_missing,0.6772658059762827,0.7046981119447193,0.649833500007846,0.6672995520323814,0.7230044900954301,6,6,28,2,available
human_source_holdout,D+P+F+H+SC,50,values_plus_missing,0.655855803445126,0.7179265348216614,0.5937850720685905,0.6511606437495235,0.7159097066226054,6,6,28,2,available
human_source_holdout,D+P+F+H+SC,100,values_plus_missing,0.6701015488899712,0.7229555529343227,0.6172475448456197,0.6630850395707932,0.728075239446822,6,6,28,2,available
human_source_holdout,D+P+F+H+SC,200,values_plus_missing,0.664968332499765,0.7275471449080678,0.6023895200914618,0.6603763033666606,0.7266821513848543,6,6,28,2,available
human_source_holdout,D+P+F+H+SC,all,values_plus_missing,0.6657269435133034,0.7281702491112806,0.6032836379153262,0.6591888251508803,0.726205488105362,6,6,28,2,available
human_source_holdout,D+P+F+H+BC,25,values_plus_missing,0.6507313937343103,0.6800358304422359,0.621426957026385,0.6458109193281639,0.6963063708173838,6,6,28,2,available
human_source_holdout,D+P+F+H+BC,50,values_plus_missing,0.6333885219017328,0.6871367693468069,0.5796402744566587,0.6334812249402167,0.6883015265971324,6,6,28,2,available
human_source_holdout,D+P+F+H+BC,100,values_plus_missing,0.6365992883633077,0.69168888080087,0.5815096959257454,0.6348448394419893,0.7016140409118234,6,6,28,2,available
human_source_holdout,D+P+F+H+BC,200,values_plus_missing,0.6484222812504045,0.7000855276180618,0.5967590348827471,0.6431212548729909,0.7041020025605604,6,6,28,2,available
human_source_holdout,D+P+F+H+BC,all,values_plus_missing,0.6396667409302451,0.7029334527269356,0.5764000291335548,0.6437085855365564,0.703287378099267,6,6,28,2,available
human_source_holdout,D+P+F+SC+BC,25,values_plus_missing,0.665384988126755,0.6907569536036359,0.640013022649874,0.6546213876774322,0.7104981145379474,6,6,28,2,available
human_source_holdout,D+P+F+SC+BC,50,values_plus_missing,0.6616590015322507,0.703655365020816,0.6196626380436854,0.6488870344658918,0.7069475768869793,6,6,28,2,available
human_source_holdout,D+P+F+SC+BC,100,values_plus_missing,0.660249786882977,0.7061958387951726,0.6143037349707815,0.6505279799832714,0.7139585564900255,6,6,28,2,available
human_source_holdout,D+P+F+SC+BC,200,values_plus_missing,0.6610872673454794,0.7108848283980359,0.6112897062929229,0.6508185409050701,0.715554829634786,6,6,28,2,available
human_source_holdout,D+P+F+SC+BC,all,values_plus_missing,0.6589664817494927,0.7141623634433714,0.6037706000556141,0.6474157367652552,0.7147590075322275,6,6,28,2,available
human_source_holdout,D+P+H+SC+BC,25,values_plus_missing,0.635199291188184,0.6662945360585225,0.6041040463178454,0.6244195610324346,0.6907856546537994,6,6,28,2,available
human_source_holdout,D+P+H+SC+BC,50,values_plus_missing,0.6322461204403831,0.6838138054483665,0.5806784354323997,0.6288710806109492,0.6901619062266386,6,6,28,2,available
human_source_holdout,D+P+H+SC+BC,100,values_plus_missing,0.6377144872328991,0.6844108530986645,0.5910181213671338,0.6347876128116237,0.7037314809209362,6,6,28,2,available
human_source_holdout,D+P+H+SC+BC,200,values_plus_missing,0.6249745370092833,0.6849668441839772,0.5649822298345895,0.6248661374332768,0.7000001606782211,6,6,28,2,available
human_source_holdout,D+P+H+SC+BC,all,values_plus_missing,0.630111088448852,0.6839978648356432,0.5762243120620607,0.6283318523419719,0.6978915487861181,6,6,28,2,available
human_source_holdout,D+F+H+SC+BC,25,values_plus_missing,0.6692701109269433,0.7044038400095456,0.6341363818443413,0.6572514150048532,0.7189330813644897,6,6,28,2,available
human_source_holdout,D+F+H+SC+BC,50,values_plus_missing,0.6491613155976333,0.712575938986805,0.5857466922084617,0.6432114952167726,0.706600753331869,6,6,28,2,available
human_source_holdout,D+F+H+SC+BC,100,values_plus_missing,0.655851829500438,0.7130996215944482,0.5986040374064279,0.6491435470846312,0.7175826079469847,6,6,28,2,available
human_source_holdout,D+F+H+SC+BC,200,values_plus_missing,0.6519686256529131,0.7193667965873868,0.5845704547184393,0.6491493709929791,0.7157843283094546,6,6,28,2,available
human_source_holdout,D+F+H+SC+BC,all,values_plus_missing,0.6519206749562265,0.719279064476503,0.5845622854359501,0.6465958392144693,0.7144186369857238,6,6,28,2,available
human_source_holdout,R+P+F+H+SC,25,values_plus_missing,0.6842996669308712,0.729227008744794,0.6393723251169484,0.6720792499618221,0.7421565411005748,6,6,28,2,available
human_source_holdout,R+P+F+H+SC,50,values_plus_missing,0.6786002085255837,0.7436607458900983,0.6135396711610689,0.6662764994052882,0.7385361610076594,6,6,28,2,available
human_source_holdout,R+P+F+H+SC,100,values_plus_missing,0.6888459266364783,0.7515655939781553,0.6261262592948013,0.6774441477627441,0.7498229852008247,6,6,28,2,available
human_source_holdout,R+P+F+H+SC,200,values_plus_missing,0.6864971972832233,0.7508563798076039,0.6221380147588428,0.6767377638855088,0.7513122644527506,6,6,28,2,available
human_source_holdout,R+P+F+H+SC,all,values_plus_missing,0.6815065741592169,0.7542680981914818,0.608745050126952,0.672677594607133,0.7511328803627423,6,6,28,2,available
human_source_holdout,R+P+F+H+BC,25,values_plus_missing,0.6764305720034015,0.7108896058434712,0.6419715381633319,0.662179587234835,0.7169534420419332,6,6,28,2,available
human_source_holdout,R+P+F+H+BC,50,values_plus_missing,0.6690643139495386,0.7219015255049522,0.6162271023941251,0.6539656425935796,0.7119632418988139,6,6,28,2,available
human_source_holdout,R+P+F+H+BC,100,values_plus_missing,0.6722790562453301,0.7335933929547612,0.6109647195358988,0.6542098445537551,0.7235805416990476,6,6,28,2,available
human_source_holdout,R+P+F+H+BC,200,values_plus_missing,0.6804948080329151,0.7294062586599876,0.6315833574058424,0.6655011121553103,0.7292303156841878,6,6,28,2,available
human_source_holdout,R+P+F+H+BC,all,values_plus_missing,0.6765233269529863,0.7306763455374091,0.6223703083685636,0.6630928700895455,0.7292195136718057,6,6,28,2,available
human_source_holdout,R+P+F+SC+BC,25,values_plus_missing,0.6607818163329288,0.7098087668087864,0.6117548658570712,0.6489169400720427,0.7217039912664422,6,6,28,2,available
human_source_holdout,R+P+F+SC+BC,50,values_plus_missing,0.6585820946706843,0.7220210241836993,0.5951431651576693,0.6467049458353537,0.7248102850823254,6,6,28,2,available
human_source_holdout,R+P+F+SC+BC,100,values_plus_missing,0.6670187704281997,0.732220310505508,0.6018172303508913,0.6512832827947381,0.7299094095840342,6,6,28,2,available
human_source_holdout,R+P+F+SC+BC,200,values_plus_missing,0.6724349826818193,0.7319378679881453,0.6129320973754934,0.6572926701168629,0.7340383338718371,6,6,28,2,available
human_source_holdout,R+P+F+SC+BC,all,values_plus_missing,0.6765715371005027,0.7385693486835989,0.6145737255174063,0.6602298168596789,0.7353906599081187,6,6,28,2,available
human_source_holdout,R+P+H+SC+BC,25,values_plus_missing,0.6545360340252412,0.7227350486071273,0.5863370194433551,0.6509260674992964,0.7156727525506218,6,6,28,2,available
human_source_holdout,R+P+H+SC+BC,50,values_plus_missing,0.6553147197589785,0.7445187421000382,0.5661106974179186,0.6584631054882003,0.7193488314347769,6,6,28,2,available
human_source_holdout,R+P+H+SC+BC,100,values_plus_missing,0.6674310403534514,0.7521653316988258,0.5826967490080769,0.664238777372546,0.7350324268101845,6,6,28,2,available
human_source_holdout,R+P+H+SC+BC,200,values_plus_missing,0.6601508545738265,0.7422533824587362,0.5780483266889168,0.6603666873887533,0.7332486579118397,6,6,28,2,available
human_source_holdout,R+P+H+SC+BC,all,values_plus_missing,0.6621128487588074,0.7433313292540209,0.580894368263594,0.6634078341083415,0.7318618969721788,6,6,28,2,available
human_source_holdout,R+F+H+SC+BC,25,values_plus_missing,0.6758941797685796,0.723242564501073,0.6285457950360861,0.6612486115142828,0.7409883176644867,6,6,28,2,available
human_source_holdout,R+F+H+SC+BC,50,values_plus_missing,0.6655139730779417,0.7362966500325016,0.5947312961233818,0.6581877583470065,0.7327355773215717,6,6,28,2,available
human_source_holdout,R+F+H+SC+BC,100,values_plus_missing,0.6742861798481129,0.7459025098296684,0.6026698498665574,0.6624136565154924,0.7440674562443855,6,6,28,2,available
human_source_holdout,R+F+H+SC+BC,200,values_plus_missing,0.6816603493748721,0.7489230444211327,0.6143976543286115,0.6707439005515123,0.7437437545358249,6,6,28,2,available
human_source_holdout,R+F+H+SC+BC,all,values_plus_missing,0.6765920270417158,0.7519820034924763,0.6012020505909553,0.6654266912479204,0.7442495659965556,6,6,28,2,available
human_source_holdout,P+F+H+SC+BC,25,values_plus_missing,0.660893296269215,0.706322388182769,0.615464204355661,0.6531639324225672,0.7145308928075517,6,6,28,2,available
human_source_holdout,P+F+H+SC+BC,50,values_plus_missing,0.6542998282598763,0.7117406302293302,0.5968590262904225,0.6467441109146704,0.7061069737816217,6,6,28,2,available
human_source_holdout,P+F+H+SC+BC,100,values_plus_missing,0.6558862616257545,0.7182102005687145,0.5935623226827946,0.6541091949987794,0.7167992710771802,6,6,28,2,available
human_source_holdout,P+F+H+SC+BC,200,values_plus_missing,0.6537708831670429,0.7223691159109608,0.5851726504231252,0.6506262125380599,0.7167582421221603,6,6,28,2,available
human_source_holdout,P+F+H+SC+BC,all,values_plus_missing,0.6596912475309533,0.7290993421732725,0.5902831528886341,0.6540778280492763,0.7156232391127879,6,6,28,2,available
human_source_holdout,S+D+R+P+F+H,25,values_plus_missing,0.6821147980981409,0.7608662579035768,0.6033633382927049,0.6698384612503268,0.7491862407632081,6,6,28,2,available
human_source_holdout,S+D+R+P+F+H,50,values_plus_missing,0.6871724808206926,0.7673434461597982,0.6070015154815872,0.6791230075815315,0.7567259976456361,6,6,28,2,available
human_source_holdout,S+D+R+P+F+H,100,values_plus_missing,0.7088691315992969,0.774309039799613,0.6434292233989808,0.6871063246922321,0.7714565348666284,6,6,28,2,available
human_source_holdout,S+D+R+P+F+H,200,values_plus_missing,0.7073171857065654,0.7769825184805964,0.6376518529325347,0.6955994333790129,0.7797665450097957,6,6,28,2,available
human_source_holdout,S+D+R+P+F+H,all,values_plus_missing,0.7022063573921832,0.7794023414771455,0.6250103733072209,0.690588393855032,0.7818736520199593,6,6,28,2,available
human_source_holdout,S+D+R+P+F+SC,25,values_plus_missing,0.6838100549215272,0.7589453402367936,0.6086747696062609,0.6716277259791518,0.7430002036977215,6,6,28,2,available
human_source_holdout,S+D+R+P+F+SC,50,values_plus_missing,0.6923498421157546,0.771018469027066,0.6136812152044432,0.6892296677570019,0.755662936487912,6,6,28,2,available
human_source_holdout,S+D+R+P+F+SC,100,values_plus_missing,0.7081668379461488,0.7721642000334373,0.6441694758588601,0.692737765685735,0.7678906002936513,6,6,28,2,available
human_source_holdout,S+D+R+P+F+SC,200,values_plus_missing,0.7092942507984996,0.7736789237789802,0.6449095778180192,0.6962462783214223,0.7739999196997951,6,6,28,2,available
human_source_holdout,S+D+R+P+F+SC,all,values_plus_missing,0.7088768491388353,0.774643235527959,0.6431104627497116,0.695031171832611,0.7756746048686136,6,6,28,2,available
